Unique_ID,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3ALT1EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,Average Travel Time(minutes) ,pop_density(people per sq.km),BioClim_1,BioClim_2,BioClim_3,BioClim_4,BioClim_5,BioClim_6,BioClim_7,BioClim_8,BioClim_9,BioClim_10,BioClim_11,BioClim_12,BioClim_13,BioClim_14,BioClim_15,BioClim_16,BioClim_17,BioClim_18,BioClim_19
987,1.122945911,0.041985354,Zabagazo,ET110410,.,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1262.542517,135.7779721,20.70900702,22.01630561,19.40516671,1348.583333,205.75,20.04166667,56.81073316,562.0416667,97.54166667,259.5,552.5416667,14.33545828,75.48908679,104.5644884,30.71633339,11.71716654,18.99916681,19.42627788,21.39455533
988,0.106387868,0.000414747,Tercha town,ET110411,.,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1196.4,4216.819051,21.00399971,22.29333305,19.93466759,1412,210,27,55.26320648,587,106,285,561,14.61400032,74.68315125,93.9389267,31.01200104,11.44400024,19.56800079,19.95066643,21.45666695
989,0.05197175,0.000107731,Gesa town,ET110412,.,Dawuro,ET1104,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1187.5,795.0731812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,1.228220858,0.042648113,Gachit,ET110501,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1256.542289,93.48549617,19.7939545,20.71003038,19.00890905,1796.272727,227.6818182,49.81818182,39.0427964,610.4090909,197.5454545,306.5909091,572.2727273,14.14312107,80.99689241,68.88339892,29.14745461,11.68418178,17.46327288,19.88624243,20.33342431
991,1.858731326,0.095076171,Menit Goldiye,ET110502,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1298.908887,79.8903855,20.72127559,21.80214097,19.82260253,1793.096154,223.6153846,47,40.90345654,620.7692308,190.9423077,262.5,585,14.29296156,79.55854563,79.06301689,30.30469231,12.33523081,17.96946133,20.69185906,21.32389733
992,2.036207441,0.108068695,Gori Gesha,ET110503,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1344.661206,23.85839922,21.05424577,22.17080229,20.2421468,1684.288136,212.7457627,46.79661017,39.46054349,572.9152542,185.5254237,234.3389831,539.1694915,13.86825429,79.63812954,77.80935126,30.50949161,13.07972884,17.42976268,20.92384183,21.73206785
993,2.56500681,0.130946652,Menit Shasha,ET110504,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1481.483713,23.41405441,21.18353385,22.36469362,20.30395503,1669.702703,210.1216216,47.58108108,39.19705515,574.0135135,186.0540541,230.527027,522.9864865,13.85437389,78.95080793,82.33546757,30.6605405,13.10713513,17.55340538,21.09847747,21.90202703
994,1.34937016,0.048582651,Bero,ET110505,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1216.599125,31.8740275,22.66100581,23.92960897,21.8147587,1494.448276,189.4137931,39.5862069,41.15786691,510.862069,158.2758621,196.0689655,493.3448276,13.77566663,77.83787826,85.77202606,32.28648284,14.57062073,17.71586204,22.32563216,23.38889661
995,3.78856215,0.405116131,Surma,ET110506,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1531.528516,8.714377418,22.49045535,23.76956846,21.61057132,1449.294643,187.09375,42.0625,38.75921553,493.53125,167.7455357,212.9464286,446.8794643,13.50857438,79.59573783,86.15853855,31.7606607,14.78337502,16.97728565,22.36152086,23.26302088
996,3.711829502,0.380437183,Maji,ET110507,.,Mirab Omo,ET1105,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1484.825102,11.02140642,22.47414974,23.78516667,21.58555867,1502.523148,196.8472222,47.75,38.15572039,517.3657407,179.7083333,223.6666667,451.3796296,13.66567279,79.53872133,88.45987087,31.83387033,14.64431484,17.18955547,22.32544445,23.28270371
997,2.848127847,0.192550195,Konta,ET110601,.,Konta Special,ET1106,South West Ethiopia,ET11,Ethiopia,ET,09/12/2021,14/12/2021,1357.189528,64.224252,20.33618877,21.57996856,19.27828307,1605.971698,201.6981132,41.51886792,44.43931446,577.4622642,154,296.3584906,545.254717,13.9659497,76.11793907,92.27632235,29.93886784,11.58116985,18.35769797,20.05632714,20.9074214
998,1.88141064,0.175602944,Akobo,ET120101,.,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1405.719562,24.10543495,27.53731723,29.82261664,25.84523297,889.2688172,167.6344086,1.935483871,85.48154408,462.483871,11.12903226,70.77419355,460.2150538,12.92564518,67.93342631,157.1905582,38.37182814,19.34215049,19.02967765,25.84633696,27.81516846
999,1.172504713,0.046655839,Lare,ET120102,.,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1007.018209,105.6691647,27.28492866,29.3768096,25.54135731,881.1428571,167.9642857,1.071428571,88.11859076,462.4285714,7.857142857,63.28571429,462.4285714,13.1614524,68.00271743,148.1493705,38.1938576,18.83428594,19.35957166,25.54135731,27.73030935
1000,1.509055109,0.054394877,Jikawo,ET120103,.,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1109.370861,72.11698143,27.41961104,29.67433345,25.69231122,869.8333333,167.8333333,0.933333333,89.23166936,462.9666667,7.2,61.7,462.9666667,13.36202211,66.41487592,155.3270742,38.91653315,18.78680058,20.12973258,25.69231122,27.66791102
1001,1.357032101,0.077292425,Wantawo,ET120104,.,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1179.538319,50.6562519,27.50936173,29.80060159,25.81286193,851,170.7073171,0.756097561,90.68393596,456.5609756,6.317073171,60.68292683,456.5609756,13.06334144,65.82962129,158.3184729,38.94819492,19.09482942,19.8533655,25.81286193,27.62988607
1002,1.037878349,0.033576862,Makuey,ET120105,.,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1071.449275,53.16209619,27.39969613,29.55760788,25.68086254,898.2352941,166.8235294,1.470588235,86.82577919,471,9.529411765,65.88235294,471,13.30966652,68.74097757,148.9867338,38.32470613,18.95811765,19.36658848,25.68086254,27.76435291
1003,1.02974942,0.038713161,Gambela National Park,ET120200,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1066.451554,20.83241832,27.00664408,28.95348462,25.40227283,935.0454545,177.9545455,2.454545455,83.59944742,474.1818182,12.81818182,74.31818182,474.1818182,13.30898463,70.87784715,135.2597237,37.42800002,18.63618244,18.79181758,25.40227283,27.47433333
1004,3.397385236,0.257546208,Abobo,ET120201,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1070.285793,10.39786032,25.9619055,27.82093243,24.87456877,1116.482517,205.951049,8.748251748,74.3441315,525.6573427,37.28671329,117.3986014,429.4965035,13.54446378,70.74642966,122.4220819,36.16827973,16.99440559,19.17387413,24.95333808,26.08693236
1005,3.112114329,0.269671495,Gambela Zuria,ET120202,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1032.447278,8.116816255,25.05069186,26.93242536,23.6588597,1213.953947,217.2828947,10.47368421,76.13331576,575.7171053,40.90131579,126.1776316,571.3486842,13.44715127,73.65360044,131.0039929,35.12952624,16.7864737,18.34305255,23.70597808,25.69539908
1006,3.276892298,0.265237908,Gog,ET120203,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1103.332085,11.0367558,26.07378623,28.01995073,25.01079212,1080.234899,190.7114094,9.120805369,71.41684782,499.966443,38.55033557,120.3624161,397.704698,13.65810507,68.86005484,128.2767176,36.63809388,16.79683219,19.84126168,25.12768681,26.01886358
1007,3.134884407,0.27227555,Jore,ET120204,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1270.335944,5.767833473,27.02722997,29.13460752,25.51658226,961.7025316,171.1265823,3.981012658,80.5284771,482.2088608,18.37341772,82.16455696,482.2088608,13.1736962,68.710344,141.0681052,37.78579746,18.60498731,19.18081014,25.51658226,27.29104226
1008,4.643309682,0.697655773,Dima (GM),ET120205,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1374.844934,2.23662451,24.43961816,25.93694896,23.58012078,1274.094388,188.7780612,22.51530612,55.22753615,504.2627551,91.03316327,178.3392857,436.0892857,13.73003056,73.59773359,100.8852481,34.43220401,15.7096633,18.72254069,23.73511735,24.70742344
1009,0.151582879,0.001271816,Gambela town,ET120206,.,Agnewak,ET1202,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,851.6315789,4845.923311,27.59333229,29.93400002,25.87866592,1081,219,4,83.74087524,555,21,90,555,14.0593338,70.7779541,160.0718689,38.68799973,18.8239994,19.86400032,25.87866592,28.37466621
1010,1.667906446,0.053545286,Godere,ET120301,.,Majang,ET1203,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1150.627477,131.5280134,21.11904449,21.951511,20.45722224,1627.6,218.4,35.36666667,49.60298233,609.0333333,135.0666667,198.0666667,501.6666667,13.63862228,80.92768173,62.54001465,30.05613327,13.19373341,16.8623998,20.69011122,21.58464451
1011,2.024821045,0.136969274,Mengesh,ET120308,.,Majang,ET1203,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1336.829798,22.76990623,22.44567532,23.36328147,21.81185289,1486.285714,216.3766234,27.11688312,55.80474958,592.4155844,104.3766234,207.7922078,447.3506494,13.33169693,79.62668629,66.82267187,31.1890909,14.43615584,16.75293511,21.92019928,22.75262347
1012,2.207542944,0.180500874,Itang,ET120407,.,Itang Special woreda,ET1204,Gambela,ET12,Ethiopia,ET,09/12/2021,14/12/2021,1034.699411,33.14028823,27.32583332,29.52924197,25.4524248,923.9313725,185.2352941,1.529411765,87.15487791,477.1568627,10.26470588,70.32352941,477.1568627,13.49826145,69.38317146,156.2997399,38.28168622,18.82490197,19.45678425,25.4524248,28.04633986
1013,0.488664256,0.010816319,Sofi,ET130101,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1241.450331,467.1318932,20.46711922,21.70799991,19.34695244,686,112.8571429,5.857142857,63.59340559,297.1428571,34.42857143,230.7142857,34.42857143,13.30842849,77.39159393,95.59853799,28.58399991,11.36628573,17.21771376,20.22257178,19.34695244
1014,0.232416936,0.002233668,Shenkor,ET130102,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1233.59375,1019.835884,17.7399168,19.01933289,16.81566668,758.5,142,4,69.00738525,349,37,251,38,13.03383303,78.85282516,89.89398193,25.81999969,9.289999962,16.53000069,17.47066689,16.81733322
1015,0.191568702,0.001568061,Jinela,ET130103,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1227.681818,1161.591522,18.62016678,19.81866646,17.81800079,727,130,5,66.64108276,322,35,246,35,12.94833374,79.96747589,85.73287964,26.50799942,10.31599998,16.19199944,18.12733269,17.81800079
1016,0.267415845,0.003427842,Hakim,ET130104,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1242.755102,537.933717,18.9734993,20.14633274,18.18766689,724.5,127,5.5,65.82858658,319,35.5,246.5,35.5,13.02433348,79.67452621,86.0837326,26.94000053,10.59200001,16.34800148,18.41800022,18.18766689
1017,0.438162311,0.008133865,Erer (HR),ET130105,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1255.578947,417.614628,20.05162477,21.44216633,18.74866676,688.25,119.25,5.25,65.35694599,308.25,34.5,227,34.5,12.85308313,76.33299828,104.5613232,27.88999987,11.04900002,16.8409996,20.0158329,18.74866676
1018,0.194393383,0.000935241,Dire Teyara,ET130106,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1234,1257.749425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,0.151452767,0.000975321,Amir Nur,ET130107,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1238,622.5647278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,0.147980645,0.000841114,Aboker,ET130108,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1227.818182,1301.729095,17.86700058,19.10466766,17.01466751,753,139,4,68.59739685,343,36,252,36,13.09866619,79.50150299,86.5894165,25.90399933,9.42800045,16.47599792,17.51133347,17.01466751
1021,0.227439076,0.001580407,Abadir,ET130109,.,Harari,ET1301,Harari,ET13,Ethiopia,ET,09/12/2021,14/12/2021,1225.181818,4129.747198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,0.538100587,0.010351488,Akaki Kality,ET140101,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,947.9933333,1999.322834,16.98759995,18.47813339,16.03386688,958.2,228.6,5.2,92.9733902,564.8,29.4,200.2,34.8,13.52306671,76.98644409,106.4745941,25.63759995,8.072000122,17.5656002,16.22626648,16.03853302
1023,0.391393138,0.004218312,Nifas Silk Lafto,ET140102,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,936.8474576,7475.765958,16.74155617,18.22844442,15.82688904,1017.666667,238.6666667,6.333333333,91.07048035,594.3333333,32.66666667,214,37.66666667,13.23066648,76.82176208,104.6157862,25.19866689,7.97600015,17.22266642,15.97111098,15.82866669
1024,0.337127248,0.004203423,Kolfe Keraniyo,ET140103,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,933.5,9242.286948,15.94141626,17.45066738,15.07333374,1062,249,7,91.14280319,622,34,222,54.5,12.7631669,74.89898682,105.273098,24.38599968,7.345999956,17.03999901,15.12166643,15.08833313
1025,0.408833415,0.005394041,Bole,ET140104,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,940.3380282,4552.650928,16.41533375,17.89699936,15.43733358,1062.5,253.5,6.5,94.10206604,634,32,216,32,12.97033358,76.60611725,103.6674881,24.68999958,7.75999999,16.92999935,15.73766613,15.43733358
1026,0.23039148,0.001235111,Lideta,ET140105,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,933,21784.63607,16.12549973,17.61400032,15.23600006,1097,256,7,91.17034912,644,35,227,35,12.74699974,75.74874878,103.3028793,24.36800003,7.539999962,16.82799911,15.35933304,15.23600006
1027,0.159404586,0.001214567,Kirkos,ET140106,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,934.6111111,21097.57495,16.30266571,17.78666687,15.32866669,1122,261,8,91.26276398,659,36,233,36,13.01399994,76.96948242,102.9751129,24.54800034,7.639999866,16.90800095,15.64133263,15.32866669
1028,0.353146986,0.004798849,Yeka,ET140107,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,939.2028986,6523.554104,14.64938895,16.08799998,13.66288853,1136.666667,275.6666667,7.333333333,95.93380737,687,35.33333333,227.6666667,35.33333333,12.26744461,74.88895416,99.86499278,22.61200015,6.230666796,16.38133303,14.10044448,13.66288853
1029,0.260561506,0.001737586,Addis Ketema,ET140108,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,930.2962963,23672.87744,14.79916668,16.26133251,13.89966631,1114.5,269,7,94.9280777,670,33.5,223.5,33.5,12.19766665,74.29765701,100.6646576,22.82199955,6.404000044,16.41799927,14.13166666,13.89966631
1030,0.153445706,0.000817026,Arada,ET140109,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,933.4166667,29952.46893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,0.293230989,0.003053713,Gulele,ET140110,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,933.5609756,12873.58597,13.42233324,14.86866665,12.43599987,1167,287.5,7.5,97.40845108,711,35.5,230.5,35.5,12.24699974,74.00162125,100.5819817,21.49800014,4.948000193,16.55000019,12.92399979,12.43599987
1032,0.468632897,0.007345234,Lemi Kura,ET140111,.,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,09/12/2021,14/12/2021,945.3168317,3411.55906,16.33929157,17.83583307,15.34916663,1042.75,251.25,6.25,95.73931313,628.25,30.5,209.75,30.5,13.01225019,75.92050743,106.0638218,24.72599983,7.587000012,17.13899994,15.62849998,15.34916663
1033,0.195337394,0.001624902,Sabian,ET150103,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1227.545455,3273.22989,25.67099953,28.18733406,22.66866684,563,107,6,67.52233887,253,34,166,55,13.22933292,63.48048401,228.8793793,35.63199997,14.79199982,20.84000015,27.17266655,22.67200089
1034,0.212765553,0.001812372,Malka Jabti /M.Jebdu),ET150104,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1234.692308,1465.172301,25.61166573,28.13733292,22.64800072,573,110,6,67.96089935,260,34,171,55,13.6619997,64.17699432,226.9158173,35.90000153,14.61200047,21.28800201,27.08466721,22.64999962
1035,0.043819348,5.94E-05,Legehare,ET150105,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1218,7517.326172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,0.152336402,0.0009089,Addis Ketema (DD),ET150109,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1216.727273,6605.855615,25.07850075,27.4260006,22.21266747,600,112,7,66.29338837,267,37,179,57,12.85633373,64.19179535,216.4478607,34.56800079,14.53999996,20.02799988,26.44599915,22.2246666
1037,0.034071559,6.05E-05,Gende Kore,ET150110,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1217,9446.897949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,0.062417432,0.000110236,Dechatu,ET150111,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1218,7281.90625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,0.026388815,3.13E-05,Hafat Issa,ET150112,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1217,.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,0.199202773,0.001055636,Kazira,ET150113,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1223.625,2994.509721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,0.184540126,0.000732567,Police Maret,ET150114,.,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1231.4,2875.60551,25.64183426,28.14133263,22.62333298,563,106,6,67.43431854,253,34,166,54,12.90499973,63.09896469,228.9435883,35.36800003,14.91600037,20.45199966,27.17000008,22.64066696
1042,0.485743471,0.008445933,Aseliso,ET150201,.,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1255.041322,478.0177636,24.79804182,27.1128335,22.06166697,614.75,116,6.25,66.68076706,277.5,36.5,187.75,41.5,13.47041631,65.66940689,208.4637032,34.64900017,14.13599992,20.51300049,26.0496664,22.06183338
1043,0.811029033,0.028006126,Jeldessa,ET150206,.,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1430.48731,77.84184751,24.82946093,27.42847106,21.82341183,522.2941176,96.88235294,5.529411765,66.95742394,235.2941176,29.11764706,158.2352941,40.64705882,13.22503926,63.98902085,232.4136335,34.66800017,13.99035297,20.67764731,26.4957649,21.83184298
1044,0.778830087,0.015082984,Wahil,ET150207,.,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1241.009615,437.9445889,22.73574087,24.65281508,20.50029649,659.2222222,123.7777778,6.333333333,66.43961419,300.2222222,37,204.1111111,37,12.83540736,68.76954905,170.4822676,31.6462218,12.97422218,18.67199961,23.51999982,20.50029649
1045,0.990172002,0.028826693,Biyoawale,ET150208,.,Dire Dawa rural,ET1502,Dire Dawa,ET15,Ethiopia,ET,09/12/2021,14/12/2021,1278.029484,245.3387795,22.57259806,24.61607855,20.23113733,632.0588235,118.3529412,6,66.99910332,287.4705882,35.47058824,195.6470588,48.64705882,12.70986277,68.19343589,179.9074519,31.44988228,12.75647051,18.69341188,23.525647,20.25203907
1046,0.93607592,0.013550495,Shebe Dino,ET160001,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1148.27027,1501.0558,17.81426185,18.76742853,17.137143,1205.857143,162.4285714,28,47.08614622,438.2857143,112,282,154.7142857,14.93166651,73.33710589,71.75127411,27.83314296,7.472571441,20.36057118,17.40114294,17.1591429
1047,0.765736349,0.024040438,Hawassa Zuria,ET160002,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1136.539157,669.6305451,18.9487222,20.18366702,18.08550024,1087.75,145.3333333,20.33333333,49.33309015,421,92.75,244.6666667,421,15.65144451,72.62803332,87.99596596,30.05066697,8.500333349,21.55033382,18.08550024,18.6445001
1048,0.821378121,0.018572996,Arbegona,ET160003,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1241.11583,767.7747651,13.65737863,14.44799987,13.05418197,1331.454545,184.3636364,32.81818182,50.99110586,515.5454545,112,388.4545455,415.6363636,14.17366678,76.78293679,62.19979304,22.8538182,4.393818118,18.45999978,13.14369713,13.66678784
1049,1.289466755,0.023520949,Dale,ET160004,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1152.491018,1207.741,18.55161107,19.48195559,17.80262222,1232.266667,165.7333333,30.13333333,46.3340772,432.2666667,121.3333333,325.0666667,153.5333333,15.21068885,73.48399353,71.50442149,28.6749335,7.974400012,20.70053368,18.24297778,17.97155546
1050,0.875901397,0.016141553,Aleta Wendo,ET160005,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1177.081197,1185.729953,16.22686663,17.0395999,15.40140009,1446.2,196.8,32.2,49.67653999,521.4,126.2,410.9,243,14.47566662,74.54112244,69.58929138,25.59680004,6.166000032,19.43079967,15.97073336,15.98166666
1051,0.691560568,0.012095282,Dara,ET160006,.,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,09/12/2021,14/12/2021,1169.722892,1141.742073,18.26099995,19.24342864,17.53600012,1349.571429,182.7142857,26.57142857,50.91276605,480.4285714,108.5714286,321.8571429,297.2857143,14.65419047,74.5812149,72.67741993,27.99485724,8.343428612,19.6514285,18.35904775,18.40590504
